time,ax,ay,az,atotal
26.239,-0.37,-0.34,1.18,1.28
26.249,-0.39,-0.48,1.19,1.34
26.259,-0.40,-0.59,1.04,1.26
26.269,-0.43,-0.82,1.06,1.41
26.279,-0.42,-0.49,0.86,1.07
26.289,-0.38,-0.47,1.09,1.25
26.299,-0.39,-0.40,1.35,1.47
26.309,-0.44,-0.72,1.13,1.41
26.319,-0.44,-0.79,1.02,1.36
26.329,-0.42,-0.49,0.94,1.14
26.339,-0.41,-0.42,0.96,1.13
26.349,-0.39,-0.36,1.25,1.35
26.359,-0.42,-0.72,1.18,1.45
26.369,-0.44,-0.79,1.07,1.40
26.379,-0.43,-0.53,1.00,1.21
26.389,-0.45,-0.46,1.17,1.34
26.399,-0.42,-0.45,1.17,1.32
26.409,-0.41,-0.65,1.17,1.40
26.419,-0.45,-0.78,1.12,1.44
26.429,-0.40,-0.45,0.95,1.13
26.439,-0.43,-0.54,1.14,1.33
26.449,-0.39,-0.44,1.25,1.38
26.459,-0.42,-0.69,1.10,1.36
26.469,-0.47,-0.72,0.96,1.29
26.479,-0.42,-0.47,0.98,1.17
26.489,-0.45,-0.51,1.11,1.30
26.499,-0.39,-0.56,1.25,1.43
26.509,-0.41,-0.74,1.19,1.46
26.519,-0.44,-0.69,1.08,1.36
26.529,-0.46,-0.47,0.96,1.17
26.539,-0.43,-0.47,1.13,1.30
26.549,-0.41,-0.53,1.33,1.48
26.559,-0.43,-0.73,1.24,1.50
26.569,-0.42,-0.70,0.99,1.28
26.579,-0.46,-0.50,1.06,1.26
26.589,-0.43,-0.43,1.26,1.40
26.599,-0.44,-0.60,1.22,1.43
26.609,-0.43,-0.87,1.18,1.53
26.619,-0.40,-0.57,1.03,1.24
26.629,-0.46,-0.53,0.99,1.22
26.639,-0.47,-0.38,1.20,1.35
26.649,-0.43,-0.60,1.15,1.36
26.659,-0.47,-0.84,1.12,1.47
26.669,-0.40,-0.53,1.19,1.36
26.679,-0.46,-0.50,1.05,1.25
26.689,-0.44,-0.49,1.25,1.41
26.699,-0.44,-0.59,1.30,1.50
26.709,-0.48,-0.84,1.12,1.48
26.719,-0.42,-0.55,1.03,1.24
26.729,-0.45,-0.47,1.15,1.33
26.739,-0.43,-0.45,1.26,1.41
26.749,-0.44,-0.62,1.28,1.49
26.759,-0.50,-0.85,1.15,1.52
26.769,-0.44,-0.57,0.97,1.20
26.779,-0.47,-0.47,1.11,1.30
26.789,-0.42,-0.36,1.33,1.44
26.799,-0.46,-0.72,1.22,1.49
26.809,-0.49,-0.88,1.17,1.54
26.818,-0.45,-0.57,1.07,1.30
26.828,-0.47,-0.52,1.10,1.30
26.838,-0.44,-0.41,1.38,1.50
26.849,-0.49,-0.70,1.22,1.49
26.859,-0.50,-0.92,1.06,1.48
26.868,-0.47,-0.50,1.03,1.24
26.878,-0.49,-0.54,1.08,1.30
26.888,-0.41,-0.46,1.35,1.48
26.899,-0.48,-0.77,1.28,1.57
26.908,-0.52,-0.88,1.02,1.44
26.918,-0.47,-0.62,1.15,1.39
26.928,-0.45,-0.47,1.24,1.40
26.938,-0.44,-0.56,1.29,1.47
26.948,-0.51,-0.78,1.16,1.49
26.958,-0.49,-0.73,1.20,1.49
26.968,-0.54,-0.56,1.08,1.33
26.978,-0.48,-0.55,1.23,1.43
26.988,-0.49,-0.61,1.38,1.58
26.998,-0.51,-0.82,1.23,1.56
27.008,-0.50,-0.79,1.17,1.49
27.018,-0.47,-0.61,1.13,1.37
27.028,-0.53,-0.60,1.20,1.44
27.038,-0.46,-0.61,1.44,1.62
27.048,-0.52,-0.81,1.26,1.58
27.058,-0.50,-0.74,1.15,1.45
27.068,-0.53,-0.56,1.09,1.34
27.078,-0.54,-0.60,1.22,1.46
27.088,-0.48,-0.65,1.27,1.51
27.098,-0.51,-0.87,1.28,1.63
27.108,-0.50,-0.80,1.18,1.51
27.118,-0.52,-0.62,1.17,1.42
27.128,-0.54,-0.57,1.33,1.55
27.138,-0.52,-0.68,1.33,1.58
27.148,-0.52,-0.91,1.38,1.73
27.158,-0.53,-0.73,1.02,1.36
27.168,-0.52,-0.68,1.10,1.39
27.178,-0.53,-0.54,1.42,1.61
27.188,-0.51,-0.74,1.41,1.68
27.198,-0.57,-1.02,1.14,1.63
27.208,-0.51,-0.73,1.14,1.44
27.218,-0.55,-0.60,1.23,1.47
27.228,-0.55,-0.55,1.25,1.48
27.238,-0.55,-0.74,1.27,1.57
27.248,-0.57,-1.06,1.21,1.71
27.258,-0.53,-0.69,1.19,1.48
27.268,-0.54,-0.60,1.28,1.51
27.278,-0.53,-0.61,1.43,1.65
27.288,-0.56,-0.78,1.25,1.58
27.298,-0.61,-0.98,1.04,1.56
27.308,-0.53,-0.66,1.17,1.44
27.318,-0.55,-0.60,1.26,1.49
27.328,-0.52,-0.65,1.35,1.59
27.338,-0.55,-0.85,1.35,1.69
27.348,-0.63,-0.98,1.24,1.70
27.358,-0.55,-0.64,1.16,1.43
27.368,-0.55,-0.67,1.36,1.61
27.378,-0.51,-0.56,1.50,1.68
27.388,-0.57,-0.91,1.30,1.69
27.398,-0.59,-0.95,1.14,1.59
27.408,-0.57,-0.61,1.19,1.46
27.418,-0.58,-0.69,1.34,1.61
27.428,-0.52,-0.62,1.41,1.63
27.438,-0.59,-0.88,1.31,1.69
27.448,-0.58,-0.84,1.29,1.65
27.458,-0.58,-0.64,1.06,1.37
27.467,-0.57,-0.69,1.26,1.55
27.478,-0.47,-0.65,1.58,1.77
27.488,-0.60,-0.99,1.28,1.72
27.498,-0.58,-0.84,1.17,1.55
27.508,-0.58,-0.65,1.21,1.49
27.518,-0.60,-0.72,1.43,1.71
27.528,-0.52,-0.64,1.44,1.66
27.538,-0.57,-0.98,1.23,1.67
27.547,-0.59,-0.70,1.21,1.51
27.557,-0.57,-0.62,1.25,1.51
27.567,-0.61,-0.69,1.35,1.63
27.577,-0.56,-0.75,1.53,1.79
27.587,-0.61,-1.06,1.28,1.77
27.597,-0.57,-0.74,1.28,1.58
27.607,-0.58,-0.58,1.21,1.47
27.617,-0.63,-0.71,1.40,1.69
27.627,-0.57,-0.75,1.36,1.66
27.638,-0.57,-0.95,1.31,1.72
27.647,-0.60,-0.72,1.26,1.57
27.657,-0.59,-0.64,1.31,1.57
27.667,-0.63,-0.64,1.38,1.65
27.677,-0.55,-0.92,1.62,1.94
27.687,-0.61,-0.99,1.29,1.74
27.697,-0.59,-0.74,1.20,1.53
27.707,-0.59,-0.56,1.34,1.57
27.717,-0.62,-0.66,1.38,1.65
27.727,-0.61,-0.93,1.43,1.81
27.737,-0.61,-1.00,1.36,1.80
27.747,-0.60,-0.80,1.26,1.61
27.757,-0.61,-0.53,1.42,1.63
27.767,-0.61,-0.59,1.33,1.58
27.777,-0.61,-0.90,1.43,1.79
27.787,-0.65,-1.01,1.41,1.85
27.797,-0.59,-0.81,1.18,1.55
27.807,-0.57,-0.62,1.42,1.65
27.817,-0.62,-0.63,1.53,1.77
27.827,-0.63,-0.98,1.45,1.86
27.837,-0.70,-1.00,1.31,1.79
27.847,-0.60,-0.67,1.16,1.46
27.857,-0.62,-0.67,1.39,1.66
27.867,-0.58,-0.53,1.55,1.74
27.877,-0.69,-0.93,1.30,1.74
27.887,-0.66,-1.17,1.36,1.91
27.897,-0.61,-0.63,1.28,1.55
27.907,-0.63,-0.74,1.46,1.75
27.917,-0.63,-0.64,1.55,1.79
27.927,-0.63,-0.99,1.41,1.84
27.937,-0.68,-0.99,1.18,1.68
27.947,-0.64,-0.64,1.25,1.54
27.957,-0.67,-0.69,1.40,1.70
27.967,-0.63,-0.72,1.49,1.78
27.977,-0.63,-1.04,1.49,1.93
27.987,-0.67,-0.92,1.34,1.76
27.997,-0.64,-0.76,1.30,1.63
28.007,-0.68,-0.70,1.46,1.75
28.017,-0.61,-0.80,1.48,1.79
28.027,-0.66,-0.92,1.42,1.82
28.037,-0.66,-0.89,1.36,1.75
28.047,-0.68,-0.70,1.33,1.65
28.057,-0.68,-0.77,1.53,1.84
28.067,-0.64,-0.77,1.44,1.76
28.077,-0.66,-1.05,1.52,1.96
28.087,-0.66,-0.77,1.37,1.71
28.097,-0.64,-0.73,1.31,1.63
28.107,-0.68,-0.74,1.43,1.75
28.117,-0.66,-0.81,1.63,1.94
28.127,-0.67,-0.98,1.55,1.96
28.136,-0.68,-0.83,1.25,1.65
28.147,-0.69,-0.74,1.31,1.66
28.156,-0.71,-0.71,1.52,1.82
28.167,-0.68,-0.93,1.54,1.92
28.176,-0.67,-1.11,1.45,1.95
28.186,-0.67,-0.77,1.29,1.64
28.196,-0.70,-0.69,1.34,1.66
28.206,-0.71,-0.71,1.56,1.85
28.217,-0.67,-0.95,1.47,1.88
28.226,-0.70,-1.16,1.56,2.07
28.236,-0.64,-0.69,1.32,1.63
28.246,-0.69,-0.68,1.31,1.63
28.257,-0.67,-0.67,1.68,1.93
28.267,-0.73,-0.89,1.56,1.94
28.277,-0.74,-1.20,1.45,2.02
28.286,-0.69,-0.73,1.28,1.62
28.296,-0.70,-0.78,1.50,1.83
28.306,-0.69,-0.59,1.61,1.85
28.316,-0.71,-1.00,1.43,1.88
28.326,-0.73,-1.14,1.38,1.93
28.336,-0.66,-0.72,1.44,1.74
28.346,-0.70,-0.68,1.45,1.75
28.356,-0.67,-0.68,1.53,1.80
28.366,-0.73,-1.00,1.51,1.95
28.376,-0.74,-1.08,1.54,2.02
28.386,-0.73,-0.79,1.35,1.72
28.396,-0.72,-0.79,1.43,1.79
28.406,-0.64,-0.61,1.66,1.88
28.416,-0.76,-1.06,1.51,2.00
28.426,-0.75,-1.01,1.43,1.91
28.436,-0.73,-0.82,1.45,1.82
28.446,-0.70,-0.76,1.44,1.78
28.456,-0.70,-0.70,1.71,1.97
28.466,-0.73,-1.03,1.62,2.05
28.476,-0.78,-1.02,1.38,1.88
28.486,-0.75,-0.83,1.40,1.79
28.496,-0.72,-0.79,1.61,1.93
28.506,-0.70,-0.73,1.65,1.93
28.516,-0.71,-1.00,1.61,2.03
28.526,-0.79,-0.91,1.45,1.88
28.536,-0.76,-0.82,1.39,1.79
28.546,-0.79,-0.75,1.54,1.89
28.556,-0.72,-0.82,1.62,1.95
28.566,-0.77,-1.10,1.57,2.06
28.576,-0.74,-0.93,1.46,1.89
28.586,-0.75,-0.74,1.35,1.71
28.596,-0.80,-0.85,1.58,1.97
28.606,-0.71,-0.80,1.66,1.97
28.616,-0.75,-1.16,1.55,2.07
28.626,-0.73,-0.83,1.38,1.76
28.636,-0.81,-0.72,1.32,1.71
28.646,-0.79,-0.78,1.57,1.93
28.656,-0.70,-0.86,1.53,1.89
28.666,-0.17,-1.19,0.36,1.26
28.676,-0.68,-0.63,1.20,1.52
28.686,-1.05,-0.82,2.12,2.50
28.696,-0.93,-0.85,2.19,2.53
28.706,-1.01,-1.03,1.75,2.27
28.716,-0.80,-1.20,1.43,2.03
28.726,-0.75,-0.85,1.47,1.86
28.736,-0.77,-0.74,1.53,1.86
28.745,-0.80,-0.83,1.68,2.04
28.755,-0.81,-1.03,1.67,2.12
28.766,-0.85,-1.21,1.52,2.12
28.776,-0.75,-0.87,1.42,1.82
28.785,-0.75,-0.74,1.54,1.86
28.796,-0.79,-0.74,1.56,1.90
28.806,-0.81,-1.09,1.54,2.05
28.816,-0.82,-1.19,1.44,2.04
28.825,-0.76,-0.85,1.40,1.80
28.836,-0.80,-0.73,1.64,1.97
28.846,-0.80,-0.86,1.62,2.00
28.856,-0.80,-1.16,1.55,2.09
28.866,-0.85,-1.03,1.46,1.97
28.876,-0.79,-0.86,1.43,1.84
28.885,-0.81,-0.82,1.54,1.92
28.895,-0.77,-0.80,1.68,2.02
28.905,-0.81,-1.15,1.56,2.11
28.915,-0.83,-1.13,1.59,2.12
28.926,-0.84,-0.86,1.48,1.90
28.935,-0.84,-0.83,1.48,1.90
28.945,-0.76,-0.79,1.71,2.03
28.955,-0.86,-1.13,1.54,2.09
28.965,-0.82,-1.15,1.55,2.10
28.975,-0.84,-0.84,1.48,1.90
28.985,-0.81,-0.95,1.66,2.07
28.995,-0.81,-0.91,1.78,2.16
29.005,-0.82,-1.17,1.71,2.23
29.015,-0.86,-1.09,1.45,2.01
29.025,-0.85,-0.86,1.34,1.80
29.035,-0.85,-0.78,1.56,1.94
29.045,-0.80,-0.91,1.74,2.12
29.055,-0.83,-1.21,1.63,2.19
29.065,-0.84,-1.08,1.44,1.99
29.075,-0.86,-0.88,1.48,1.93
29.085,-0.90,-0.83,1.66,2.06
29.095,-0.79,-1.02,1.80,2.21
29.105,-0.87,-1.14,1.62,2.17
29.115,-0.81,-0.98,1.48,1.95
29.125,-0.88,-0.84,1.45,1.89
29.135,-0.88,-0.93,1.69,2.12
29.145,-0.85,-1.04,1.82,2.26
29.155,-0.87,-1.30,1.64,2.26
29.165,-0.80,-0.95,1.57,2.00
29.175,-0.86,-0.74,1.52,1.90
29.185,-0.89,-0.94,1.72,2.15
29.195,-0.86,-1.00,1.78,2.22
29.205,-0.87,-1.31,1.63,2.26
29.215,-0.84,-0.96,1.55,2.01
29.225,-0.86,-0.83,1.63,2.02
29.235,-0.87,-0.94,1.66,2.09
29.245,-0.88,-1.13,1.71,2.23
29.255,-0.88,-1.31,1.79,2.38
29.265,-0.85,-0.97,1.47,1.95
29.275,-0.88,-0.77,1.57,1.96
29.285,-0.91,-0.78,1.75,2.12
29.295,-0.89,-1.19,1.68,2.25
29.305,-0.93,-1.24,1.76,2.35
29.315,-0.82,-1.08,1.67,2.15
29.325,-0.84,-0.88,1.66,2.05
29.335,-0.85,-0.91,1.79,2.18
29.345,-0.88,-1.06,1.75,2.22
29.355,-0.92,-1.28,1.61,2.25
29.365,-0.88,-0.96,1.51,2.00
29.375,-0.94,-0.85,1.66,2.09
29.385,-0.87,-0.94,1.74,2.16
29.395,-0.94,-1.21,1.71,2.30
29.405,-0.92,-1.20,1.70,2.28
29.415,-0.91,-1.05,1.42,1.98
29.425,-0.89,-1.00,1.72,2.17
29.435,-0.85,-0.84,1.84,2.20
29.444,-0.90,-1.32,1.65,2.29
29.455,-0.94,-1.13,1.52,2.11
29.465,-0.94,-0.95,1.65,2.12
29.475,-0.95,-0.98,1.54,2.06
29.484,-0.87,-0.95,1.95,2.34
29.495,-0.94,-1.14,1.74,2.28
29.504,-0.95,-1.27,1.62,2.27
29.514,-0.92,-0.95,1.65,2.12
29.524,-0.90,-1.04,1.79,2.25
29.534,-0.88,-1.05,1.84,2.30
29.544,-0.91,-1.16,1.79,2.32
29.554,-0.92,-1.18,1.44,2.08
29.565,-0.95,-0.89,1.50,1.99
29.574,-0.98,-0.96,1.76,2.23
29.584,-0.91,-1.07,1.78,2.27
29.594,-0.94,-1.32,1.75,2.39
29.604,-0.91,-1.12,1.67,2.21
29.614,-0.98,-1.04,1.58,2.13
29.624,-0.96,-1.00,1.69,2.18
29.634,-0.94,-1.08,1.74,2.26
29.644,-0.90,-1.29,1.78,2.38
29.654,-0.92,-1.04,1.55,2.09
29.664,-0.96,-1.04,1.50,2.06
29.674,-1.02,-0.94,1.78,2.25
29.684,-0.97,-1.17,1.90,2.43
29.694,-0.98,-1.46,1.78,2.50
29.704,-0.90,-1.07,1.69,2.19
29.714,-0.95,-0.94,1.51,2.02
29.724,-0.96,-0.96,1.72,2.19
29.734,-0.94,-1.11,1.72,2.26
29.744,-0.94,-1.46,1.75,2.47
29.754,-0.92,-0.99,1.57,2.07
29.764,-0.99,-1.02,1.78,2.28
29.774,-1.03,-0.90,1.78,2.25
29.784,-1.02,-1.26,1.75,2.39
29.794,-1.04,-1.43,1.81,2.53
29.804,-0.94,-1.01,1.60,2.12
29.814,-0.95,-0.96,1.72,2.19
29.824,-0.94,-0.96,1.81,2.25
29.834,-0.95,-1.23,1.79,2.37
29.844,-1.03,-1.42,1.70,2.45
29.854,-0.97,-1.11,1.61,2.18
29.864,-1.00,-0.98,1.80,2.28
29.874,-0.99,-0.97,1.89,2.34
29.884,-1.01,-1.28,1.82,2.45
29.894,-1.07,-1.37,1.64,2.39
29.904,-0.99,-1.07,1.63,2.19
29.914,-0.97,-1.05,1.81,2.30
29.924,-0.95,-0.99,1.84,2.29
29.934,-1.02,-1.32,1.80,2.45
29.944,-1.04,-1.39,1.71,2.44
29.954,-1.05,-1.03,1.54,2.13
29.964,-1.01,-1.11,1.74,2.30
29.974,-0.99,-1.03,1.90,2.38
29.984,-1.00,-1.34,1.79,2.45
29.994,-1.03,-1.32,1.61,2.32
30.004,-1.02,-1.09,1.61,2.20
30.014,-1.03,-1.06,1.72,2.27
30.024,-0.98,-1.10,1.89,2.40
30.034,-1.01,-1.34,1.73,2.41
30.044,-1.05,-1.28,1.59,2.30
30.054,-1.08,-1.08,1.61,2.22
30.064,-1.04,-1.11,1.79,2.35
30.074,-1.00,-1.14,1.82,2.37
30.084,-1.00,-1.41,1.88,2.56
30.094,-1.04,-1.17,1.65,2.27
30.104,-1.05,-1.11,1.53,2.16
30.113,-1.02,-1.08,1.86,2.38
30.124,-1.03,-1.16,1.91,2.46
30.133,-1.05,-1.46,1.79,2.54
30.143,-1.05,-1.11,1.71,2.29
30.153,-1.06,-1.11,1.74,2.32
30.164,-1.09,-1.16,1.81,2.41
30.174,-1.03,-1.26,1.68,2.34
30.183,-1.03,-1.46,1.90,2.61
30.193,-1.01,-1.22,1.74,2.35
30.203,-1.06,-1.04,1.61,2.19
30.214,-1.09,-1.11,1.89,2.45
30.223,-1.07,-1.31,1.93,2.57
30.233,-1.11,-1.48,1.71,2.52
30.243,-1.03,-1.22,1.75,2.37
30.253,-1.05,-1.03,1.68,2.23
30.263,-1.05,-1.16,1.86,2.43
30.273,-1.06,-1.22,1.85,2.46
30.283,-1.11,-1.55,1.79,2.62
30.293,-1.04,-1.11,1.77,2.33
30.303,-1.09,-1.11,1.75,2.34
30.313,-1.03,-1.13,1.97,2.49
30.324,-1.11,-1.32,1.77,2.48
30.333,-1.11,-1.58,1.78,2.62
30.343,-1.02,-1.11,1.69,2.26
30.353,-1.05,-1.22,1.84,2.45
30.363,-1.05,-1.08,2.01,2.51
30.373,-1.11,-1.35,1.86,2.55
30.383,-1.15,-1.60,1.73,2.62
30.393,-1.09,-1.13,1.75,2.36
30.403,-1.07,-1.21,1.78,2.40
30.413,-1.06,-1.10,1.94,2.47
30.423,-1.07,-1.39,1.87,2.57
30.433,-1.13,-1.54,1.80,2.62
30.443,-1.09,-1.23,1.71,2.37
30.453,-1.09,-1.18,1.98,2.55
30.463,-1.08,-1.22,1.86,2.48
30.473,-1.10,-1.42,1.85,2.58
30.483,-1.16,-1.46,1.77,2.56
30.493,-1.12,-1.32,1.67,2.40
30.503,-1.11,-1.24,1.79,2.45
30.513,-1.06,-1.18,2.08,2.62
30.523,-1.11,-1.46,1.85,2.60
30.533,-1.13,-1.46,1.81,2.58
30.543,-1.16,-1.29,1.68,2.41
30.553,-1.14,-1.32,1.79,2.50
30.563,-1.08,-1.22,1.97,2.56
30.573,-1.12,-1.54,1.84,2.65
30.583,-1.11,-1.36,1.82,2.53
30.593,-1.20,-1.34,1.66,2.45
30.603,-1.15,-1.21,1.88,2.52
30.613,-1.13,-1.31,2.04,2.67
30.623,-1.08,-1.60,1.91,2.72
30.633,-1.19,-1.41,1.74,2.53
30.643,-1.16,-1.31,1.70,2.44
30.653,-1.18,-1.27,1.89,2.57
30.663,-1.11,-1.35,2.08,2.72
30.673,-1.18,-1.66,1.87,2.77
30.683,-1.11,-1.34,1.80,2.51
30.693,-1.14,-1.23,1.76,2.43
30.703,-1.20,-1.37,1.93,2.65
30.713,-1.12,-1.38,1.87,2.58
30.723,-1.20,-1.64,1.84,2.74
30.733,-1.10,-1.43,1.80,2.55
30.743,-1.20,-1.34,1.75,2.51
30.753,-1.22,-1.28,1.94,2.62
30.763,-1.17,-1.51,1.97,2.74
30.772,-1.22,-1.65,1.82,2.74
30.783,-1.14,-1.36,1.79,2.52
30.793,-1.15,-1.37,1.94,2.64
30.802,-1.21,-1.29,1.89,2.58
30.812,-1.17,-1.57,1.90,2.73
30.822,-1.21,-1.65,1.88,2.77
30.832,-1.17,-1.41,1.86,2.61
30.842,-1.17,-1.28,1.88,2.56
30.852,-1.18,-1.38,2.02,2.72
30.862,-1.21,-1.52,1.90,2.71
30.873,-1.27,-1.70,1.81,2.79
30.882,-1.17,-1.44,1.78,2.57
30.892,-1.19,-1.31,1.92,2.61
30.902,-1.19,-1.36,2.02,2.71
30.912,-1.20,-1.62,1.93,2.79
30.922,-1.26,-1.65,1.81,2.76
30.932,-1.21,-1.47,1.73,2.58
30.942,-1.19,-1.33,1.88,2.59
30.952,-1.18,-1.36,1.92,2.63
30.962,-1.24,-1.68,1.92,2.83
30.972,-1.27,-1.72,1.89,2.85
30.982,-1.24,-1.46,1.60,2.50
30.992,-1.18,-1.46,2.08,2.80
31.002,-1.21,-1.30,2.04,2.70
31.012,-1.22,-1.77,1.96,2.91
31.022,-1.25,-1.58,1.86,2.74
31.032,-1.25,-1.53,1.65,2.58
31.042,-1.24,-1.48,2.00,2.79
31.052,-1.17,-1.35,2.24,2.87
31.062,-1.28,-1.75,1.86,2.86
31.072,-1.25,-1.62,1.90,2.79
31.082,-1.23,-1.46,1.84,2.66
31.092,-1.27,-1.51,1.96,2.79
31.102,-1.18,-1.36,2.07,2.74
31.112,-1.25,-1.74,1.95,2.89
31.122,-1.26,-1.57,1.81,2.71
31.132,-1.26,-1.44,1.85,2.67
31.142,-1.30,-1.54,1.87,2.74
31.152,-1.20,-1.48,2.08,2.82
31.162,-1.24,-1.75,1.95,2.90
31.172,-1.21,-1.63,1.81,2.72
31.182,-1.27,-1.47,1.86,2.69
31.192,-1.30,-1.49,2.00,2.81
31.202,-1.23,-1.58,2.07,2.87
31.212,-1.25,-1.73,1.98,2.91
31.222,-1.24,-1.53,1.89,2.73
31.232,-1.29,-1.40,1.80,2.62
31.242,-1.26,-1.47,2.03,2.80
31.252,-1.25,-1.60,2.04,2.88
31.262,-1.27,-1.89,2.01,3.03
31.272,-1.24,-1.58,1.80,2.70
31.282,-1.27,-1.45,1.94,2.74
31.292,-1.29,-1.44,2.05,2.82
31.302,-1.28,-1.70,2.04,2.95
31.312,-1.31,-1.84,2.02,3.03
31.322,-1.24,-1.55,1.81,2.68
31.332,-1.29,-1.50,1.94,2.77
31.342,-1.28,-1.34,2.12,2.82
31.352,-1.34,-1.81,1.94,2.97
31.362,-1.29,-1.80,2.02,3.00
31.372,-1.28,-1.59,1.84,2.75
31.382,-1.24,-1.44,1.99,2.75
31.392,-1.01,-0.67,2.04,2.38
31.402,-1.44,-2.17,1.93,3.24
31.412,-1.52,-2.07,1.99,3.25
31.422,-1.23,-1.63,1.84,2.75
31.431,-1.30,-1.49,2.03,2.83
31.441,-1.25,-1.47,2.17,2.90
31.452,-1.29,-1.71,2.04,2.96
31.461,-1.37,-1.96,1.90,3.05
31.471,-1.30,-1.45,1.87,2.70
31.481,-1.32,-1.46,2.04,2.83
31.491,-1.30,-1.48,2.11,2.88
31.501,-1.30,-1.77,2.06,3.01
31.512,-1.35,-1.83,1.85,2.93
31.521,-1.34,-1.55,1.78,2.72
31.531,-1.31,-1.47,2.10,2.88
31.541,-1.27,-1.50,2.18,2.93
31.551,-1.32,-1.80,2.13,3.08
31.562,-1.35,-1.78,1.89,2.93
31.571,-1.36,-1.61,1.87,2.82
31.581,-1.33,-1.46,2.19,2.94
31.591,-1.25,-1.59,2.17,2.97
31.602,-1.35,-1.80,1.98,3.00
31.611,-1.37,-1.71,2.01,2.97
31.621,-1.38,-1.58,1.80,2.77
31.631,-1.37,-1.61,2.11,2.98
31.641,-1.29,-1.58,2.29,3.06
31.651,-1.35,-1.87,1.93,3.01
31.661,-1.35,-1.67,1.88,2.86
31.671,-1.39,-1.46,1.85,2.73
31.681,-1.37,-1.70,2.02,2.98
31.691,-1.32,-1.57,2.26,3.06
31.701,-1.34,-1.89,2.12,3.14
31.711,-1.35,-1.69,1.99,2.94
31.721,-1.39,-1.46,1.80,2.70
31.731,-1.40,-1.60,1.96,2.90
31.741,-1.36,-1.61,2.07,2.95
31.751,-1.30,-1.90,2.11,3.12
31.761,-1.35,-1.64,1.94,2.88
31.771,-1.37,-1.58,2.07,2.94
31.781,-1.40,-1.48,2.03,2.88
31.791,-1.39,-1.71,2.08,3.03
31.801,-1.41,-1.86,2.06,3.11
31.811,-1.32,-1.60,1.96,2.85
31.821,-1.36,-0.75,2.00,2.53
31.831,-1.45,-2.25,2.02,3.35
31.841,-1.38,-1.85,2.13,3.14
31.851,-1.44,-2.01,1.92,3.13
31.861,-1.34,-1.51,1.81,2.71
31.871,-1.38,-1.50,1.96,2.83
31.881,-1.39,-1.54,2.11,2.96
31.891,-1.39,-1.79,2.01,3.04
31.901,-1.44,-2.02,2.06,3.23
31.911,-1.35,-1.55,1.96,2.84
31.921,-1.39,-1.60,1.97,2.90
31.931,-1.35,-1.47,2.27,3.03
31.941,-1.44,-1.74,2.08,3.06
31.951,-1.44,-1.98,1.91,3.11
31.961,-1.39,-1.56,1.96,2.87
31.971,-1.39,-1.54,2.12,2.96
31.981,-1.39,-1.52,2.10,2.94
31.991,-1.44,-1.85,2.04,3.11
32.001,-1.43,-1.89,1.94,3.06
32.011,-1.43,-1.61,1.85,2.84
32.021,-1.36,-1.54,2.09,2.92
32.031,-1.39,-1.57,2.17,3.02
32.041,-1.43,-1.84,2.11,3.14
32.051,-1.48,-1.87,1.94,3.07
32.061,-1.44,-1.63,1.90,2.89
32.071,-1.42,-1.57,2.10,2.98
32.081,-1.37,-1.51,2.27,3.05
32.090,-1.40,-1.83,2.05,3.08
32.101,-1.45,-1.82,1.88,2.99
32.111,-1.45,-1.61,1.84,2.84
32.120,-1.42,-1.57,2.10,2.98
32.131,-1.37,-1.57,2.28,3.09
32.141,-1.44,-1.87,2.15,3.19
32.150,-1.47,-1.82,2.08,3.13
32.160,-1.48,-1.63,1.85,2.87
32.170,-1.45,-1.63,2.05,3.00
32.180,-1.37,-1.59,2.32,3.12
32.191,-1.44,-1.87,2.10,3.16
32.200,-1.41,-1.76,1.89,2.94
32.210,-1.48,-1.55,2.01,2.94
32.220,-1.48,-1.57,2.06,2.98
32.230,-1.45,-1.72,2.10,3.08
32.240,-1.45,-1.83,2.17,3.18
32.250,-1.41,-1.73,2.01,3.00
32.260,-1.48,-1.62,1.88,2.89
32.270,-1.46,-1.64,2.22,3.12
32.280,-1.43,-1.71,2.20,3.14
32.290,-1.46,-1.94,2.10,3.21
32.300,-1.42,-1.59,2.05,2.96
32.310,-1.50,-1.61,1.96,2.95
32.320,-1.52,-1.63,2.11,3.07
32.330,-1.41,-1.76,2.22,3.17
32.340,-1.50,-1.99,2.05,3.23
32.350,-1.41,-1.63,1.99,2.94
32.360,-1.48,-1.52,2.05,2.95
32.370,-1.49,-1.60,2.12,3.05
32.380,-1.49,-1.81,2.17,3.19
32.390,-1.51,-1.98,2.10,3.26
32.400,-1.42,-1.67,1.95,2.93
32.410,-1.47,-1.55,2.11,3.00
32.420,-1.47,-1.59,2.23,3.11
32.430,-1.49,-1.85,2.17,3.22
32.440,-1.50,-1.97,2.12,3.26
32.450,-1.48,-1.67,2.00,2.99
32.460,-1.46,-1.49,2.18,3.02
32.470,-1.50,-1.60,2.37,3.23
32.480,-1.50,-1.92,2.15,3.25
32.490,-1.50,-1.97,2.12,3.26
32.500,-1.48,-1.61,1.99,2.96
32.510,-1.48,-1.58,2.14,3.04
32.520,-1.45,-1.52,2.30,3.11
32.530,-1.54,-1.96,2.19,3.32
32.540,-1.53,-1.93,2.08,3.22
32.550,-1.54,-1.70,1.98,3.03
32.560,-1.45,-1.62,2.16,3.07
32.570,-1.46,-1.54,2.33,3.15
