time,ax,ay,az,atotal
6.481,-0.11,0.01,0.21,0.24
6.490,-0.10,-0.07,0.45,0.47
6.501,-0.02,-0.14,0.17,0.22
6.510,0.02,-0.31,-0.11,0.33
6.520,0.03,0.09,0.20,0.22
6.530,-0.16,0.13,0.16,0.26
6.540,-0.01,-0.19,0.22,0.29
6.550,-0.08,-0.16,-0.20,0.27
6.560,-0.05,-0.06,-0.06,0.10
6.570,-0.16,0.08,0.36,0.40
6.580,-0.12,-0.12,0.31,0.35
6.590,-0.09,-0.29,0.03,0.31
6.600,0.00,-0.19,0.16,0.24
6.610,-0.04,0.07,0.09,0.12
6.620,-0.13,-0.11,0.09,0.19
6.630,0.08,-0.10,0.10,0.16
6.640,0.09,-0.14,-0.34,0.38
6.650,0.04,0.01,-0.24,0.25
6.660,-0.23,-0.01,0.34,0.41
6.670,-0.15,-0.08,0.29,0.34
6.680,-0.15,-0.17,0.24,0.34
6.690,0.12,-0.09,0.02,0.15
6.700,-0.18,0.16,0.43,0.49
6.710,-0.13,-0.20,0.29,0.37
6.720,-0.09,-0.27,0.01,0.28
6.730,0.04,-0.24,0.02,0.24
6.740,-0.08,0.07,0.02,0.11
6.750,-0.11,-0.08,0.54,0.55
6.760,-0.03,-0.24,0.23,0.34
6.770,0.00,-0.19,-0.10,0.22
6.780,0.05,0.08,0.07,0.12
6.790,-0.17,0.10,0.25,0.32
6.800,-0.06,-0.11,0.07,0.15
6.810,-0.08,-0.20,-0.11,0.25
6.820,0.03,-0.16,-0.11,0.20
6.830,-0.15,0.07,0.19,0.25
6.840,-0.11,-0.16,0.36,0.41
6.850,-0.07,-0.28,-0.05,0.29
6.860,0.05,-0.22,0.08,0.23
6.870,-0.08,0.10,0.17,0.21
6.880,-0.09,-0.06,0.32,0.34
6.890,-0.01,-0.12,0.12,0.17
6.900,0.01,-0.18,-0.00,0.18
6.910,-0.10,0.22,-0.11,0.27
6.920,-0.12,-0.03,0.28,0.30
6.930,-0.01,-0.17,0.21,0.27
6.940,-0.08,-0.24,-0.08,0.26
6.950,-0.03,-0.11,-0.10,0.16
6.960,-0.12,-0.01,0.24,0.27
6.970,-0.08,-0.16,0.36,0.40
6.980,-0.04,-0.28,0.08,0.29
6.990,0.04,-0.29,-0.03,0.30
7.000,-0.02,0.00,0.09,0.09
7.010,-0.11,0.03,0.23,0.26
7.020,0.01,-0.19,0.16,0.25
7.030,-0.00,-0.16,-0.22,0.27
7.039,0.04,-0.03,-0.06,0.08
7.050,-0.19,0.11,0.35,0.41
7.060,-0.12,-0.01,0.10,0.16
7.069,-0.07,-0.34,-0.09,0.35
7.080,-0.12,-0.24,0.11,0.29
7.089,-0.60,-0.29,0.61,0.91
7.099,-0.12,-0.13,0.49,0.52
7.110,-0.09,0.28,0.38,0.48
7.119,0.00,-0.00,-0.03,0.03
7.129,0.15,-0.09,-0.28,0.34
7.139,0.24,-0.15,0.04,0.28
7.149,-0.05,0.13,-0.26,0.30
7.159,0.19,-0.34,-0.56,0.68
7.169,-0.04,-0.01,0.09,0.10
7.179,-0.10,-0.05,0.20,0.23
7.189,-0.12,-0.07,0.12,0.19
7.199,-0.11,-0.21,0.13,0.26
7.209,-0.04,-0.17,-0.08,0.20
7.219,-0.06,-0.05,0.23,0.24
7.229,-0.09,-0.08,0.42,0.43
7.239,-0.02,-0.29,0.12,0.31
7.249,0.02,-0.20,0.00,0.20
7.259,-0.03,0.03,-0.08,0.09
7.269,-0.09,0.03,0.50,0.51
7.279,-0.06,-0.08,0.14,0.17
7.289,-0.02,-0.23,-0.22,0.32
7.299,-0.01,0.01,-0.25,0.25
7.309,-0.14,0.14,0.07,0.20
7.319,-0.10,-0.15,0.34,0.38
7.329,-0.06,-0.28,0.14,0.32
7.339,-0.02,-0.29,-0.15,0.33
7.349,-0.08,0.06,0.18,0.20
7.359,-0.14,-0.11,0.37,0.41
7.369,-0.03,-0.26,0.28,0.38
7.379,0.03,-0.16,-0.04,0.17
7.389,0.08,-0.05,-0.28,0.30
7.399,-0.19,0.11,0.43,0.49
7.409,-0.12,-0.13,0.27,0.32
7.419,-0.03,-0.21,-0.06,0.22
7.429,0.02,-0.09,-0.05,0.11
7.439,-0.17,0.04,0.21,0.27
7.449,-0.13,-0.13,0.20,0.27
7.459,-0.07,-0.33,0.08,0.34
7.469,-0.00,-0.20,-0.11,0.22
7.479,-0.21,-0.38,-0.04,0.44
7.489,-0.20,-0.12,0.19,0.31
7.499,-0.01,-0.10,0.22,0.25
7.509,0.09,0.00,0.20,0.22
7.519,0.07,0.07,0.20,0.22
7.529,-0.13,0.10,0.26,0.31
7.539,0.00,-0.03,0.17,0.17
7.549,-0.00,-0.17,0.01,0.17
7.559,0.05,-0.11,-0.10,0.15
7.569,-0.14,0.04,0.17,0.23
7.579,-0.11,-0.14,0.31,0.36
7.589,-0.07,-0.22,0.03,0.23
7.599,-0.03,-0.31,-0.08,0.33
7.609,-0.10,0.04,0.22,0.24
7.619,-0.14,-0.14,0.34,0.39
7.629,0.00,-0.19,0.17,0.26
7.639,-0.00,-0.13,0.02,0.13
7.649,0.01,-0.07,0.02,0.07
7.659,-0.14,0.16,0.27,0.34
7.669,-0.07,-0.11,0.16,0.21
7.679,-0.04,-0.20,-0.05,0.21
7.689,-0.00,-0.14,-0.11,0.17
7.699,-0.15,0.08,0.17,0.24
7.709,-0.12,-0.12,0.28,0.33
7.719,-0.06,-0.28,0.11,0.31
7.729,0.04,-0.24,0.02,0.24
7.739,-0.06,-0.09,0.12,0.16
7.749,-0.11,0.09,0.27,0.31
7.758,-0.04,-0.17,0.13,0.21
7.769,0.00,-0.14,-0.10,0.17
7.779,0.01,-0.05,-0.02,0.05
7.788,-0.14,0.13,0.19,0.27
7.799,-0.08,-0.06,0.09,0.13
7.808,-0.06,-0.20,0.02,0.21
7.819,0.03,-0.18,-0.07,0.20
7.828,-0.17,-0.01,0.09,0.19
7.838,-0.12,-0.07,0.31,0.34
7.848,-0.07,-0.19,0.17,0.26
7.858,0.05,-0.27,-0.00,0.27
7.869,-0.03,0.04,0.07,0.09
7.878,-0.12,-0.02,0.36,0.38
7.888,-0.04,-0.05,0.09,0.11
7.898,-0.03,-0.12,-0.05,0.13
7.908,-0.00,-0.10,-0.00,0.10
7.918,-0.16,0.11,0.24,0.30
7.928,-0.08,-0.11,0.19,0.23
7.938,-0.06,-0.18,-0.02,0.19
7.948,-0.01,-0.18,-0.13,0.22
7.958,-0.08,0.01,0.21,0.23
7.968,-0.15,-0.13,0.27,0.34
7.978,-0.08,-0.22,0.03,0.24
7.988,-0.00,-0.28,-0.01,0.28
7.998,-0.05,-0.04,0.06,0.09
8.008,-0.09,0.03,0.37,0.38
8.018,-0.05,-0.18,0.18,0.26
8.028,-0.00,-0.15,-0.19,0.24
8.038,0.01,-0.08,-0.01,0.08
8.048,-0.17,0.16,0.23,0.33
8.058,-0.10,-0.14,0.16,0.24
8.068,-0.11,-0.21,0.04,0.24
8.078,0.02,-0.28,-0.11,0.30
8.088,-0.12,-0.04,0.16,0.21
8.098,-0.12,-0.06,0.22,0.26
8.108,-0.05,-0.24,0.19,0.31
8.118,0.00,-0.24,-0.07,0.25
8.128,-0.01,0.00,0.01,0.01
8.138,-0.15,0.06,0.28,0.32
8.148,-0.01,-0.07,0.08,0.11
8.158,-0.04,-0.17,-0.04,0.19
8.168,0.04,-0.13,0.00,0.13
8.178,-0.16,0.07,0.16,0.24
8.188,-0.06,-0.15,0.20,0.25
8.198,-0.09,-0.23,-0.09,0.26
8.208,0.04,-0.30,-0.04,0.30
8.218,-0.11,0.05,0.12,0.17
8.228,-0.15,-0.17,0.14,0.27
8.238,-0.03,-0.20,0.10,0.22
8.248,-0.02,-0.16,-0.06,0.18
8.258,-0.02,-0.04,-0.04,0.06
8.268,-0.14,0.07,0.32,0.36
8.278,-0.06,-0.14,0.13,0.20
8.288,-0.01,-0.19,-0.14,0.24
8.298,0.04,-0.12,-0.07,0.14
8.308,-0.16,0.15,0.23,0.32
8.318,-0.10,-0.18,0.14,0.25
8.328,-0.09,-0.28,-0.00,0.29
8.338,0.02,-0.22,-0.06,0.23
8.348,-0.10,-0.02,0.15,0.18
8.358,-0.16,-0.07,0.19,0.26
8.368,-0.00,-0.15,0.14,0.21
8.378,0.02,-0.26,-0.09,0.28
8.388,-0.01,-0.01,-0.02,0.03
8.398,-0.13,0.13,0.26,0.32
8.408,-0.04,-0.15,0.07,0.17
8.418,-0.04,-0.18,-0.00,0.18
8.428,0.02,-0.08,-0.03,0.09
8.437,-0.20,-0.01,0.04,0.20
8.448,-0.10,-0.15,0.21,0.28
8.458,-0.03,-0.14,0.04,0.14
8.467,0.02,-0.40,-0.18,0.44
8.477,-0.09,-0.02,0.01,0.10
8.488,-0.15,-0.00,0.24,0.28
8.497,-0.02,-0.25,0.11,0.27
8.507,0.01,-0.17,-0.05,0.17
8.518,0.03,0.00,-0.12,0.13
8.528,-0.15,0.10,0.21,0.28
8.537,-0.06,-0.03,0.14,0.16
8.548,-0.05,-0.17,-0.18,0.26
8.557,0.06,-0.21,-0.19,0.29
8.567,-0.15,0.07,0.19,0.25
8.577,-0.14,-0.17,-0.01,0.22
8.587,-0.05,-0.33,-0.01,0.33
8.597,0.01,-0.16,-0.06,0.17
8.607,-0.09,-0.07,-0.02,0.11
8.617,-0.14,-0.05,0.26,0.30
8.627,-0.02,-0.14,0.13,0.20
8.637,0.03,-0.21,-0.09,0.23
8.647,0.02,-0.03,-0.05,0.06
8.657,-0.18,0.16,0.20,0.32
8.667,-0.29,-0.15,-0.06,0.33
8.677,-0.01,-0.13,-0.20,0.24
8.687,0.21,-0.20,-0.03,0.29
8.697,-0.17,-0.02,0.01,0.17
8.707,-0.20,-0.14,0.12,0.27
8.717,-0.05,-0.27,0.08,0.29
8.727,0.07,-0.20,-0.12,0.25
8.737,-0.02,-0.07,0.05,0.09
8.747,-0.18,0.01,0.27,0.32
8.757,-0.04,-0.13,0.05,0.14
8.767,0.06,-0.13,-0.06,0.16
8.777,0.00,-0.05,-0.18,0.19
8.787,-0.16,0.08,0.07,0.19
8.797,-0.11,-0.10,0.10,0.18
8.807,-0.00,-0.26,-0.02,0.26
8.817,0.02,-0.19,-0.17,0.26
8.827,-0.19,-0.10,0.09,0.23
8.837,-0.13,-0.27,0.17,0.34
8.847,-0.05,-0.16,-0.06,0.18
8.857,0.06,-0.13,-0.12,0.19
8.867,-0.04,-0.14,-0.04,0.15
8.877,-0.10,0.10,0.14,0.20
8.887,0.02,-0.08,0.25,0.26
8.897,0.00,0.04,-0.07,0.08
8.907,0.02,-0.11,-0.17,0.20
8.917,-0.14,-0.08,0.07,0.17
8.927,-0.08,-0.07,0.01,0.11
8.937,-0.07,-0.20,-0.15,0.26
8.947,-0.01,-0.19,-0.13,0.23
8.957,-0.20,-0.13,0.01,0.24
8.967,-0.16,-0.16,0.18,0.29
8.977,-0.02,-0.19,0.04,0.20
8.987,0.04,-0.13,-0.06,0.15
8.997,0.04,-0.04,-0.06,0.09
9.007,0.02,-0.13,0.24,0.28
9.017,0.01,-0.01,0.01,0.02
9.027,0.06,-0.09,-0.07,0.13
9.037,0.04,-0.08,-0.08,0.12
9.047,-0.15,-0.20,0.13,0.28
9.057,-0.32,-0.04,0.01,0.32
9.067,-0.13,-0.14,-0.13,0.23
9.077,-0.01,-0.13,-0.12,0.18
9.087,-0.16,-0.18,-0.29,0.38
9.097,-0.15,-0.13,-0.08,0.21
9.107,-0.04,0.03,0.12,0.13
9.117,0.07,-0.15,0.03,0.17
9.127,-0.00,-0.13,-0.08,0.16
9.137,-0.16,0.04,0.08,0.18
9.146,0.01,-0.19,0.04,0.20
9.156,-0.03,-0.16,-0.15,0.22
9.166,-0.01,0.04,-0.08,0.09
9.176,-0.18,-0.50,-0.03,0.53
9.186,-0.11,0.03,0.10,0.15
9.196,-0.12,-0.27,-0.02,0.30
9.206,-0.01,-0.09,-0.16,0.19
9.216,-0.08,-0.33,-0.04,0.34
9.226,-0.11,-0.05,0.27,0.30
9.236,-0.07,-0.17,-0.19,0.26
9.246,0.01,-0.09,-0.15,0.17
9.256,0.01,0.02,-0.17,0.17
9.266,-0.16,-0.12,0.12,0.23
9.276,-0.09,0.18,-0.04,0.20
9.286,-0.05,-0.18,-0.22,0.29
9.296,-0.01,0.03,-0.30,0.30
9.306,-0.21,-0.16,0.08,0.28
9.316,-0.12,-0.18,0.06,0.23
9.326,-0.05,-0.25,-0.08,0.27
9.336,0.04,-0.29,-0.16,0.33
9.346,-0.12,-0.13,-0.20,0.26
9.356,-0.15,-0.08,0.17,0.24
9.366,-0.03,-0.10,0.15,0.19
9.376,0.05,-0.14,-0.23,0.27
9.386,-0.00,0.01,-0.17,0.17
9.396,-0.18,0.05,0.10,0.22
9.406,-0.05,-0.10,-0.04,0.12
9.416,-0.07,-0.12,-0.19,0.23
9.426,0.03,-0.10,-0.13,0.17
9.436,-0.16,-0.17,-0.10,0.25
9.446,-0.13,-0.10,-0.11,0.20
9.456,-0.05,-0.14,0.03,0.15
9.466,0.07,-0.32,-0.10,0.34
9.476,-0.07,-0.16,-0.20,0.27
9.486,-0.14,-0.02,0.08,0.17
9.496,-0.02,-0.13,0.03,0.14
9.506,0.01,-0.20,-0.28,0.35
9.516,-0.04,-0.03,-0.30,0.31
9.526,-0.18,-0.01,0.12,0.22
9.536,-0.09,-0.12,0.08,0.17
9.546,-0.06,-0.21,-0.30,0.38
9.556,0.02,-0.09,-0.19,0.21
9.566,-0.14,-0.11,0.03,0.18
9.576,-0.12,-0.23,0.01,0.26
9.586,-0.05,-0.13,-0.10,0.17
9.596,0.03,-0.23,-0.17,0.29
9.606,-0.08,-0.10,-0.14,0.19
9.616,-0.17,0.06,0.02,0.18
9.626,-0.02,-0.13,0.03,0.14
9.636,-0.03,-0.17,-0.18,0.25
9.646,0.05,-0.03,-0.19,0.19
9.656,-0.19,-0.01,0.06,0.20
9.666,-0.08,-0.09,0.01,0.12
9.676,-0.05,-0.14,-0.23,0.27
9.686,-0.01,-0.28,-0.27,0.39
9.696,-0.14,0.00,-0.10,0.17
9.706,-0.14,-0.26,0.05,0.30
9.716,-0.06,-0.15,-0.06,0.17
9.726,-0.01,-0.31,-0.18,0.36
9.736,-0.06,-0.10,-0.07,0.13
9.746,-0.12,-0.05,0.11,0.17
9.756,-0.01,-0.02,0.11,0.11
9.766,0.01,-0.18,-0.16,0.24
9.776,-0.00,0.00,-0.26,0.26
9.786,-0.17,-0.03,-0.13,0.21
9.795,-0.15,-0.09,-0.03,0.17
9.806,-0.07,-0.20,-0.23,0.31
9.816,-0.02,-0.19,-0.30,0.35
9.826,-0.17,-0.15,-0.04,0.23
9.835,-0.11,-0.13,0.48,0.51
9.845,-0.02,-0.27,0.38,0.47
9.856,0.04,-0.20,0.00,0.20
9.865,0.07,0.24,-0.29,0.38
9.875,-0.22,-0.22,-0.56,0.64
9.885,-0.07,-0.17,-0.11,0.21
9.895,-0.00,-0.16,-0.25,0.29
9.905,0.01,-0.08,-0.18,0.20
9.915,-0.18,-0.03,0.03,0.18
9.925,-0.11,-0.19,0.03,0.22
9.935,-0.01,-0.16,0.00,0.16
9.945,0.02,-0.28,-0.09,0.30
9.955,-0.09,-0.13,0.01,0.16
9.966,-0.15,-0.09,0.18,0.25
9.975,-0.00,-0.21,0.06,0.22
9.985,0.09,-0.10,0.04,0.14
9.995,-0.00,-0.14,-0.14,0.20
10.005,-0.14,0.04,0.21,0.25
10.015,-0.04,-0.01,-0.04,0.06
10.025,0.00,-0.14,-0.02,0.14
10.035,0.05,-0.07,-0.05,0.10
10.045,-0.19,-0.07,0.00,0.20
10.055,-0.17,0.02,-0.06,0.18
10.065,-0.08,-0.24,0.01,0.26
10.075,0.02,-0.30,-0.08,0.31
10.085,-0.09,-0.19,0.12,0.24
10.095,-0.15,-0.15,0.32,0.38
10.105,0.04,-0.15,0.15,0.22
10.115,0.08,-0.17,0.13,0.23
10.125,0.02,0.02,-0.06,0.06
10.135,-0.14,0.01,0.08,0.15
10.145,-0.10,-0.03,-0.03,0.11
10.155,-0.02,-0.12,-0.15,0.19
10.165,-0.02,-0.16,-0.16,0.23
10.175,-0.16,-0.04,0.07,0.18
10.185,-0.18,-0.20,0.12,0.30
10.195,-0.02,-0.22,0.05,0.23
10.205,0.02,-0.24,0.02,0.24
10.215,-0.05,-0.09,0.12,0.16
10.225,-0.11,-0.05,0.30,0.32
10.235,0.01,-0.14,0.21,0.25
10.245,-0.02,-0.17,-0.13,0.21
10.255,0.05,-0.07,0.08,0.12
10.265,-0.19,0.06,0.17,0.26
10.275,0.00,-0.14,0.11,0.18
10.285,-0.06,-0.15,-0.07,0.18
10.295,0.08,-0.20,-0.13,0.24
10.305,-0.16,-0.03,0.01,0.16
10.315,-0.09,-0.15,0.14,0.22
10.325,-0.09,-0.17,-0.12,0.22
10.335,0.06,-0.24,0.07,0.25
10.345,-0.09,0.04,0.03,0.10
10.355,-0.17,-0.13,0.23,0.31
10.365,0.01,-0.06,0.10,0.11
10.375,-0.07,-0.08,0.09,0.14
10.385,-0.19,0.36,-0.04,0.41
10.395,-0.11,-0.28,0.16,0.34
10.405,0.04,-0.16,0.26,0.31
10.415,-0.13,-0.25,0.01,0.28
10.424,-0.10,-0.05,-0.03,0.12
10.435,-0.20,-0.16,-0.01,0.26
10.445,-0.14,-0.09,0.05,0.18
10.455,-0.39,-0.34,0.06,0.52
10.464,0.47,-0.17,-0.00,0.49
10.475,0.51,-0.20,0.15,0.57
10.485,-0.20,-0.21,0.28,0.40
10.494,0.01,0.05,0.07,0.09
10.504,0.07,-0.12,0.27,0.31
10.515,-0.05,-0.08,0.11,0.14
10.524,-0.19,-0.16,0.15,0.29
10.535,-0.10,-0.15,0.07,0.19
10.545,-0.09,-0.22,-0.08,0.25
10.554,0.08,-0.22,-0.08,0.25
10.565,-0.12,-0.13,0.02,0.18
10.574,-0.09,-0.19,0.14,0.25
10.585,-0.00,-0.14,0.07,0.15
10.594,0.05,-0.31,0.10,0.33
10.604,0.01,-0.03,0.19,0.19
10.615,-0.16,-0.07,0.24,0.30
10.624,-0.01,-0.09,0.07,0.12
10.634,-0.00,-0.13,0.09,0.16
10.644,0.05,0.11,-0.07,0.14
10.654,-0.18,-0.08,0.09,0.22
10.664,-0.04,-0.25,0.15,0.30
10.674,-0.03,-0.24,0.16,0.29
10.684,0.06,-0.32,0.03,0.32
10.694,-0.13,0.02,0.06,0.15
10.704,-0.12,-0.19,0.32,0.39
10.714,-0.01,-0.15,0.20,0.25
10.724,0.06,-0.28,0.03,0.29
10.734,0.29,0.01,-0.76,0.81
10.744,-0.02,0.06,0.15,0.16
10.754,-0.02,0.06,0.25,0.25
10.764,0.01,-0.12,0.22,0.25
10.774,0.11,-0.00,-0.03,0.12
10.784,-0.17,-0.00,0.21,0.27
10.794,-0.09,-0.11,0.17,0.22
10.804,-0.12,-0.28,0.24,0.38
10.814,-0.04,-0.24,0.13,0.28
10.824,-0.20,-0.10,0.20,0.30
10.834,-0.22,-0.24,0.32,0.46
10.844,0.01,-0.11,0.40,0.42
10.854,0.08,-0.26,0.20,0.34
10.864,0.02,-0.11,0.05,0.13
10.874,-0.17,0.01,0.11,0.20
10.884,-0.04,-0.00,0.11,0.12
10.894,-0.03,-0.10,-0.01,0.10
10.904,0.06,-0.14,-0.05,0.16
10.914,-0.19,-0.12,-0.07,0.23
10.924,-0.12,-0.19,0.05,0.23
10.934,-0.06,-0.20,0.03,0.22
10.944,0.07,-0.35,0.07,0.36
10.954,-0.09,-0.16,0.01,0.18
10.964,-0.11,-0.26,0.18,0.34
10.974,-0.04,-0.05,-0.01,0.06
10.984,0.06,-0.16,-0.03,0.17
10.994,0.04,-0.06,-0.09,0.11
11.004,-0.11,-0.06,0.05,0.14
11.014,-0.06,-0.05,-0.04,0.09
11.024,-0.05,-0.13,-0.09,0.17
11.034,-0.01,-0.22,-0.09,0.24
11.044,-0.17,-0.09,-0.06,0.20
11.054,-0.11,-0.37,0.02,0.39
11.064,-0.04,-0.20,-0.07,0.22
11.074,0.04,-0.35,-0.21,0.41
11.084,-0.07,-0.12,-0.08,0.16
11.094,-0.18,-0.18,0.15,0.30
11.104,-0.01,-0.20,0.05,0.20
11.114,0.02,-0.27,-0.04,0.28
11.124,0.03,-0.08,-0.04,0.09
11.134,-0.20,-0.01,-0.01,0.20
11.144,-0.06,-0.04,-0.04,0.08
11.154,-0.04,-0.30,-0.07,0.31
11.163,0.01,-0.26,-0.33,0.42
11.173,-0.16,-0.23,-0.16,0.32
11.184,-0.17,-0.23,0.01,0.29
11.193,-0.05,-0.35,-0.12,0.37
11.204,0.04,-0.45,-0.15,0.47
11.213,-0.09,-0.15,-0.21,0.27
11.223,-0.14,-0.12,0.07,0.19
11.234,-0.02,-0.13,-0.04,0.14
11.244,0.07,-0.18,0.02,0.20
11.254,0.02,-0.17,-0.05,0.18
11.263,-0.16,-0.14,-0.03,0.21
11.273,-0.06,-0.15,-0.04,0.17
11.283,-0.02,-0.27,-0.08,0.28
11.293,0.01,-0.32,-0.12,0.35
11.303,-0.13,-0.20,-0.03,0.24
11.313,-0.17,-0.24,0.08,0.30
11.323,-0.02,-0.23,0.08,0.24
11.333,0.04,-0.29,-0.03,0.30
11.343,-0.04,-0.22,-0.01,0.22
11.353,-0.13,-0.09,0.11,0.19
11.363,-0.02,-0.13,0.11,0.17
11.373,0.03,-0.23,0.05,0.23
11.383,0.02,-0.17,-0.09,0.19
11.393,-0.17,-0.09,0.08,0.21
11.403,-0.09,-0.17,0.04,0.20
11.413,-0.04,-0.20,-0.21,0.30
11.423,0.05,-0.27,-0.20,0.34
11.433,-0.08,-0.20,-0.00,0.22
11.443,-0.10,-0.25,0.07,0.28
11.453,0.00,-0.27,0.03,0.27
11.463,0.04,-0.31,0.08,0.32
11.473,-0.01,-0.06,0.09,0.11
11.483,-0.13,-0.14,0.16,0.25
11.493,-0.02,-0.07,0.14,0.16
11.503,-0.00,-0.16,0.13,0.20
11.513,0.05,-0.16,-0.00,0.16
11.523,-0.17,-0.08,0.05,0.19
11.533,-0.09,-0.12,0.15,0.21
11.543,-0.04,-0.24,-0.02,0.24
11.553,0.07,-0.33,-0.14,0.36
11.563,-0.08,-0.18,0.02,0.20
11.573,-0.13,-0.20,0.11,0.26
11.583,0.01,-0.20,0.01,0.20
11.593,0.04,-0.23,-0.01,0.24
11.603,0.03,-0.13,-0.09,0.16
11.613,-0.15,-0.04,0.03,0.16
11.623,-0.02,-0.06,0.02,0.06
11.633,0.01,-0.17,-0.02,0.17
11.643,0.03,-0.20,-0.19,0.27
11.653,-0.15,-0.11,-0.08,0.20
11.663,-0.10,-0.13,-0.03,0.17
11.673,-0.03,-0.24,-0.07,0.25
11.683,0.07,-0.32,-0.08,0.34
11.693,-0.06,-0.13,0.03,0.14
11.703,-0.14,-0.22,0.14,0.30
11.713,0.04,-0.14,0.03,0.15
11.723,0.04,-0.17,-0.09,0.20
11.733,0.05,-0.10,0.03,0.12
11.743,-0.16,-0.03,0.07,0.18
11.753,-0.02,-0.14,0.11,0.18
11.763,0.02,-0.10,-0.08,0.13
11.773,0.04,-0.20,-0.17,0.27
11.783,-0.14,-0.01,0.01,0.14
11.793,-0.09,-0.14,0.01,0.17
11.803,0.01,-0.30,-0.06,0.31
11.813,0.07,-0.36,-0.08,0.38
11.823,-0.05,-0.16,0.00,0.17
11.832,-0.14,-0.16,0.08,0.23
11.843,0.01,-0.13,0.09,0.16
11.853,0.07,-0.15,-0.05,0.17
11.863,0.04,-0.11,-0.09,0.15
11.873,-0.16,0.01,-0.06,0.17
11.883,-0.03,-0.08,0.08,0.11
11.893,-0.01,-0.18,-0.05,0.18
11.902,0.06,-0.26,-0.16,0.31
11.912,-0.12,-0.18,-0.07,0.23
11.922,-0.13,-0.18,-0.05,0.22
11.933,-0.01,-0.25,-0.06,0.26
11.942,0.07,-0.30,-0.01,0.31
11.952,-0.01,-0.18,0.01,0.18
11.962,-0.11,-0.18,0.08,0.23
11.972,0.01,-0.12,0.03,0.13
11.982,0.02,-0.12,-0.02,0.12
11.992,0.04,-0.09,-0.02,0.10
12.002,-0.15,-0.04,-0.01,0.15
12.012,-0.06,-0.20,0.00,0.20
12.022,-0.01,-0.25,-0.15,0.29
12.032,0.04,-0.20,-0.22,0.30
12.042,-0.12,-0.15,-0.06,0.20
12.052,-0.10,-0.27,0.07,0.30
12.062,0.00,-0.17,0.02,0.17
12.072,0.07,-0.29,-0.05,0.30
12.082,0.01,-0.04,0.02,0.05
12.092,-0.12,-0.08,0.07,0.16
12.102,0.04,-0.12,0.01,0.12
12.112,0.02,-0.20,-0.09,0.21
12.122,0.03,-0.10,-0.08,0.13
12.132,-0.16,-0.10,-0.04,0.20
12.142,-0.06,-0.10,0.01,0.12
12.152,-0.01,-0.17,-0.03,0.17
12.162,0.01,-0.44,-0.25,0.51
12.172,-0.09,-0.09,-0.11,0.17
12.182,-0.09,-0.27,-0.10,0.31
12.192,0.03,-0.20,-0.03,0.21
12.202,0.10,-0.17,-0.02,0.20
12.212,-0.01,-0.11,-0.06,0.13
12.222,-0.13,-0.07,-0.05,0.16
12.232,-0.01,-0.05,0.11,0.12
12.242,0.03,-0.01,-0.05,0.06
12.252,0.07,-0.14,-0.06,0.17
12.262,-0.12,-0.05,0.00,0.13
12.272,-0.06,-0.28,-0.04,0.29
12.282,0.01,-0.27,-0.06,0.27
12.292,0.04,-0.18,-0.16,0.24
12.302,-0.06,-0.06,0.00,0.09
12.312,-0.12,-0.17,0.00,0.21
12.322,0.04,-0.19,-0.04,0.20
12.332,0.07,-0.24,-0.01,0.25
12.342,0.06,-0.02,-0.03,0.07
12.352,-0.13,-0.09,-0.12,0.20
12.362,0.04,-0.04,-0.08,0.10
12.372,0.02,-0.09,-0.16,0.19
12.382,0.04,-0.16,-0.16,0.23
12.392,-0.15,-0.00,-0.20,0.25
12.402,-0.08,-0.25,-0.13,0.30
12.412,-0.03,-0.13,-0.15,0.20
12.422,0.07,-0.35,-0.12,0.37
12.432,-0.03,-0.09,-0.18,0.20
12.442,-0.07,-0.21,0.02,0.22
12.452,0.03,-0.08,-0.06,0.10
12.462,0.06,-0.20,-0.04,0.22
12.472,0.06,-0.00,-0.09,0.11
12.482,-0.16,-0.03,-0.08,0.18
12.492,-0.03,-0.06,-0.05,0.08
12.502,-0.01,-0.07,-0.12,0.14
12.512,0.05,-0.18,-0.15,0.24
12.521,-0.13,-0.05,-0.13,0.19
12.532,-0.10,-0.17,-0.07,0.21
12.541,-0.01,-0.17,-0.19,0.25
12.552,0.10,-0.27,-0.16,0.33
12.562,-0.04,-0.12,-0.11,0.18
12.571,-0.12,-0.22,-0.04,0.25
12.581,0.04,-0.09,-0.07,0.12
12.592,0.04,-0.18,-0.15,0.24
12.601,0.04,0.02,-0.21,0.21
12.611,-0.16,-0.06,-0.13,0.22
12.621,-0.02,-0.04,-0.14,0.15
12.632,0.00,-0.17,-0.17,0.24
12.641,0.05,-0.18,-0.22,0.29
12.651,-0.13,-0.06,-0.20,0.25
12.661,-0.13,-0.20,-0.16,0.28
12.671,0.04,-0.15,-0.12,0.20
12.681,0.06,-0.26,-0.10,0.29
12.691,0.03,-0.09,-0.07,0.12
12.701,-0.11,-0.13,-0.03,0.17
12.711,0.03,0.02,-0.11,0.11
12.721,0.02,-0.16,-0.16,0.23
12.731,0.05,0.03,-0.19,0.20
12.741,-0.15,-0.06,-0.23,0.29
12.751,-0.06,-0.08,-0.16,0.19
12.761,-0.04,-0.18,-0.15,0.24
12.771,0.03,-0.17,-0.26,0.31
12.781,-0.11,-0.21,-0.19,0.31
12.791,-0.09,-0.17,-0.13,0.23
12.801,0.02,-0.14,-0.18,0.23
